mileage,manufactured-year,engine-size,owners,price,make
47606.0,2013,1.6,,6850.0,MINI
52111.0,2001,2.5,,1795.0,Rover
14644.0,2018,1.2,,7200.0,Ford
30080.0,2017,1.0,,6590.0,Suzuki
106000.0,2011,3.0,3,7950.0,BMW
30936.0,2018,1.0,,6750.0,Hyundai
57000.0,2001,1.8,,3800.0,Citroen
15633.0,2018,1.2,1,13295.0,Nissan
43458.0,2015,1.6,,6900.0,Vauxhall
35096.0,2018,1.2,1,6800.0,Hyundai
28513.0,2019,1.6,,10699.0,Nissan
19452.0,2015,2.0,,8300.0,Vauxhall
8717.0,2018,1.2,1,12995.0,Nissan
40700.0,2015,2.0,2,10250.0,Ford
65650.0,2008,1.4,3,1995.0,SEAT
30080.0,2017,1.0,,6590.0,Suzuki
62165.0,2011,1.2,,3150.0,Vauxhall
31276.0,2017,1.0,,6100.0,Volkswagen
41171.0,2013,1.4,,7595.0,Audi
75100.0,2010,2.0,5,2645.0,Vauxhall
93000.0,2007,1.25,2,700.0,Ford
63000.0,2012,1.0,3,1695.0,Suzuki
12024.0,2019,1.6,2,10495.0,Nissan
36139.0,2017,1.2,,12600.0,Nissan
14913.0,2018,1.2,,7315.0,Ford
77800.0,2012,2.0,4,6995.0,Mazda
105663.0,2006,3.0,2,1600.0,Mercedes-Benz
99724.0,2004,1.6,3,695.0,Citroen
62165.0,2011,1.2,,3150.0,Vauxhall
10635.0,2018,1.0,,9100.0,Nissan
31665.0,2019,1.5,,14474.0,Nissan
55500.0,2014,1.6,1,5879.0,Peugeot
21962.0,2017,1.1,,8000.0,Ford
32959.0,2017,1.5,2,12995.0,Nissan
23981.0,2016,1.4,1,6700.0,Vauxhall
47000.0,2014,1.25,3,4799.0,Ford
21696.0,2017,1.4,,8250.0,Vauxhall
20708.0,2017,1.2,,7350.0,Ford
11558.0,2018,1.0,,10000.0,Ford
108000.0,2012,1.6,2,4490.0,Citroen
52111.0,2001,2.5,,1795.0,Rover
25195.0,2018,1.4,,7450.0,Vauxhall
25195.0,2018,1.4,,7450.0,Vauxhall
66990.0,2015,2.1,,12495.0,Mercedes-Benz
11488.0,2019,1.4,,9249.0,Vauxhall
31406.0,2018,1.2,,8000.0,Hyundai
79000.0,2014,1.0,1,2295.0,Peugeot
57000.0,2008,1.0,,1995.0,Citroen
25394.0,2018,1.4,,6500.0,Vauxhall
23727.0,2017,1.2,1,14395.0,Nissan
14394.0,2017,1.5,,8700.0,Mazda
69000.0,2013,2.0,2,4450.0,Vauxhall
60000.0,2014,1.6,4,8000.0,Volvo
99724.0,2004,1.6,3,695.0,Citroen
25195.0,2018,1.4,,7450.0,Vauxhall
133508.0,2009,2.0,,3695.0,Subaru
56349.0,2016,1.4,,5600.0,Vauxhall
14444.0,2017,1.6,,14495.0,Nissan
87000.0,2012,1.25,3,3295.0,Ford
90400.0,2014,1.6,2,4750.0,Honda
6692.0,2019,1.2,2,8250.0,Fiat
72000.0,2011,1.6,5,2495.0,SEAT
10828.0,2019,1.4,,9498.0,Vauxhall
45135.0,2015,1.6,,6900.0,Vauxhall
128500.0,2010,1.6,3,1750.0,Ford
62000.0,2002,1.0,,991.0,Nissan
39215.0,2015,1.2,,7700.0,SEAT
66000.0,2014,1.2,,5295.0,SEAT
57375.0,2014,1.3,2,4845.0,Mazda
46307.0,2016,1.0,3,6600.0,Volkswagen
88000.0,2009,1.2,4,1895.0,Renault
17800.0,2014,1.4,,6300.0,Vauxhall
55561.0,2013,1.0,1,5495.0,Volkswagen
31036.0,2017,1.5,3,8995.0,Renault
64545.0,2013,2.0,3,9995.0,Audi
161885.0,2012,2.0,2,2395.0,Vauxhall
37867.0,2018,1.0,,8900.0,Hyundai
43458.0,2015,1.6,2,6900.0,Vauxhall
175000.0,2006,3.0,,3291.0,BMW
40000.0,2013,2.2,,6495.0,Mazda
66000.0,2014,1.2,,5295.0,SEAT
38124.0,2015,2.0,,7300.0,Peugeot
61554.0,2015,1.8,1,5600.0,Vauxhall
44463.0,2018,1.6,,10000.0,Hyundai
83000.0,2006,1.2,3,2995.0,Fiat
14143.0,2018,1.0,,9990.0,Ford
104000.0,2010,1.4,,1650.0,Kia
77000.0,2010,1.0,,1499.0,Nissan
30000.0,2014,1.2,1,5400.0,Fiat
99043.0,2017,1.4,1,4995.0,Hyundai
140000.0,2005,1.9,8,1990.0,Volkswagen
144501.0,2004,2.0,,1495.0,Land Rover
51802.0,2015,1.4,1,5400.0,Vauxhall
66000.0,2014,1.2,,5295.0,SEAT
133000.0,2007,2.0,2,2995.0,BMW
27942.0,2016,1.6,,11450.0,Citroen
64654.0,2012,1.5,5,7000.0,Nissan
46889.0,2014,2.0,2,11495.0,Audi
30000.0,2016,1.9,2,4995.0,MG
81650.0,2009,1.4,5,2095.0,Alfa Romeo
96000.0,2006,1.2,,1495.0,Vauxhall
138000.0,2008,1.6,2,1750.0,SKODA
113500.0,2002,1.6,4,2599.0,Citroen
15822.0,2018,1.0,,10000.0,Hyundai
175000.0,2006,3.0,,3291.0,BMW
51802.0,2015,1.4,1,5400.0,Vauxhall
45001.0,2016,1.4,,6700.0,Vauxhall
39287.0,2016,1.2,2,8990.0,Toyota
106000.0,2003,1.4,3,550.0,Honda
25511.0,2016,1.6,,8100.0,Vauxhall
9832.0,2018,1.0,,10800.0,Ford
52427.0,2012,1.6,4,7995.0,Mercedes-Benz
99000.0,2012,1.0,1,2495.0,Vauxhall
11016.0,2018,1.5,,9795.0,Toyota
931.0,2020,1.0,1,11995.0,Toyota
61000.0,2013,1.5,2,3599.0,Renault
66990.0,2015,2.1,,12495.0,Mercedes-Benz
80000.0,2007,1.4,,990.0,Vauxhall
15925.0,2018,1.4,,8450.0,Vauxhall
39215.0,2015,1.2,,7700.0,SEAT
190000.0,2005,1.7,3,995.0,Vauxhall
95400.0,2008,1.9,5,2995.0,Volkswagen
86000.0,2009,1.6,2,1690.0,Kia
70123.0,2015,2.0,1,5499.0,Vauxhall
74000.0,2011,1.6,5,4999.0,MINI
34851.0,2016,1.4,2,6300.0,Vauxhall
32000.0,2008,1.4,1,6509.0,Fiat
80000.0,2008,1.1,5,999.0,Kia
15867.0,2017,1.2,,8350.0,Citroen
111000.0,2005,1.6,,1495.0,MINI
45001.0,2016,1.4,,6700.0,Vauxhall
45001.0,2016,1.4,,6700.0,Vauxhall
44385.0,2017,1.0,1,6050.0,Hyundai
140000.0,2002,1.8,5,750.0,Volkswagen
78959.0,2009,2.0,4,1295.0,Fiat
57245.0,2014,1.4,3,7995.0,Audi
45435.0,2016,1.4,2,6000.0,Vauxhall
35268.0,2017,1.6,,8050.0,Vauxhall
25056.0,2017,1.5,,12490.0,MINI
123000.0,1993,1.6,2,825.0,Toyota
86643.0,2008,1.2,5,995.0,Fiat
108000.0,2006,1.8,7,948.0,Dodge
80000.0,2007,1.4,,990.0,Vauxhall
21558.0,2018,1.0,,6150.0,Dacia
15925.0,2018,1.4,,8450.0,Vauxhall
28598.0,2015,2.1,2,17000.0,Mercedes-Benz
27960.0,2018,1.3,,6650.0,Fiat
78000.0,2005,1.1,2,999.0,Peugeot
24367.0,2017,1.6,,11000.0,Hyundai
7453.0,2018,1.2,,8000.0,Ford
49003.0,2017,1.6,,7150.0,Citroen
14901.0,2018,1.5,,10995.0,Toyota
131600.0,2008,2.0,1,2850.0,Audi
57341.0,2017,1.6,,7500.0,Vauxhall
99000.0,2006,1.6,4,999.0,Ford
111000.0,2008,2.0,6,2900.0,BMW
15925.0,2018,1.4,,8450.0,Vauxhall
21558.0,2018,1.0,,6150.0,Dacia
53301.0,2009,1.2,3,1900.0,Nissan
18874.0,2017,1.4,,7050.0,Vauxhall
65000.0,2006,1.6,,2795.0,MINI
15519.0,2018,1.4,,7850.0,Vauxhall
70000.0,2008,2.0,,5395.0,BMW
22212.0,2017,1.6,,12599.0,Hyundai
94000.0,2012,1.6,5,5500.0,Volvo
5325.0,2020,1.2,,14495.0,Peugeot
94648.0,2007,1.4,,2350.0,Fiat
45573.0,2012,2.2,,6150.0,Vauxhall
62000.0,2002,1.0,,991.0,Nissan
51802.0,2015,1.4,1,5400.0,Vauxhall
21558.0,2018,1.0,,6150.0,Dacia
34000.0,2007,1.6,2,1850.0,Peugeot
67544.0,2007,2.2,4,3100.0,Lexus
41622.0,2013,1.6,,8650.0,MINI
8550.0,2018,1.5,,8900.0,Nissan
34156.0,2017,1.6,1,9250.0,Suzuki
54873.0,2017,2.5,2,11995.0,Hyundai
3688.0,2017,1.0,,6900.0,Hyundai
57465.0,2015,2.0,3,9495.0,Volkswagen
43708.0,2015,1.0,,4500.0,Vauxhall
60056.0,2013,2.0,2,8195.0,SEAT
80000.0,2007,1.4,,990.0,Vauxhall
21558.0,2018,1.0,,6150.0,Dacia
66000.0,2014,1.2,,5295.0,SEAT
53780.0,2010,1.6,3,3495.0,Citroen
107000.0,2014,1.6,3,3750.0,Toyota
61000.0,2013,1.5,2,3599.0,Renault
63386.0,2014,1.3,2,3990.0,Fiat
134500.0,2012,1.6,2,3069.0,Ford
77186.0,2010,2.2,3,4000.0,Toyota
56148.0,2014,1.4,2,3999.0,Vauxhall
87100.0,2006,2.0,2,3295.0,Toyota
84000.0,2011,2.2,,3995.0,Kia
69960.0,2013,1.33,3,3875.0,Toyota
76719.0,2009,1.6,3,3990.0,Vauxhall
58654.0,2017,2.0,1,11000.0,BMW
19320.0,2016,1.0,1,5600.0,Smart
18708.0,2017,1.0,,6500.0,SKODA
38903.0,2016,1.2,3,6700.0,Peugeot
46567.0,2013,1.8,1,5500.0,Toyota
20909.0,2017,2.0,1,10495.0,Volvo
45254.0,2016,1.0,,7350.0,Volkswagen
37563.0,2013,1.3,,3495.0,Chevrolet
51514.0,2016,1.6,1,7500.0,SEAT
96586.0,2007,2.4,4,525.0,Chrysler
63131.0,2008,1.4,2,2995.0,SKODA
43788.0,2013,1.2,,4500.0,Vauxhall
36866.0,2016,1.2,1,9495.0,Nissan
42967.0,2017,1.2,1,9000.0,Nissan
116000.0,1998,2.0,4,4000.0,Toyota
24643.0,2014,1.2,1,5295.0,Nissan
59784.0,2006,1.0,3,1395.0,Vauxhall
53780.0,2010,1.6,3,3495.0,Citroen
78000.0,2004,1.8,5,1000.0,Mercedes-Benz
70020.0,2010,1.6,,3495.0,Peugeot
87354.0,2010,1.6,4,3195.0,Citroen
175000.0,2005,2.0,5,495.0,Hyundai
57196.0,2016,1.6,1,7400.0,Mitsubishi
46293.0,2015,1.4,2,6790.0,Toyota
45254.0,2016,1.0,,7350.0,Volkswagen
29356.0,2016,1.2,,7500.0,Citroen
31402.0,2017,1.2,1,9200.0,Nissan
28937.0,2017,1.2,2,7000.0,Fiat
73000.0,2008,1.0,2,990.0,Citroen
190000.0,2012,1.6,5,2100.0,Volkswagen
90460.0,2011,0.9,3,2995.0,Fiat
19253.0,2017,1.4,3,9495.0,Fiat
22007.0,2017,1.4,,8690.0,Vauxhall
67650.0,2008,1.4,2,1300.0,Vauxhall
54574.0,2013,1.4,1,4995.0,Alfa Romeo
20000.0,2018,1.0,,8995.0,Hyundai
35142.0,2017,1.2,,7190.0,Renault
36432.0,2016,1.4,,7650.0,Hyundai
73000.0,2010,1.6,,3299.0,Ford
43250.0,2013,1.0,1,3695.0,Kia
51353.0,2013,1.5,2,4495.0,Dacia
36432.0,2016,1.4,,7650.0,Hyundai
43000.0,2017,1.4,,7150.0,Vauxhall
33508.0,2016,2.0,2,11495.0,Volkswagen
135600.0,2004,2.5,4,990.0,Nissan
100000.0,2009,1.4,,1295.0,Vauxhall
14168.0,2017,1.0,,5995.0,Toyota
28971.0,2016,2.0,3,9000.0,Mazda
87287.0,2007,2.2,4,3050.0,Toyota
26300.0,2016,1.2,1,7698.0,SEAT
50000.0,2010,1.4,,3350.0,Vauxhall
65600.0,2012,2.2,3,5995.0,Ford
70000.0,2008,1.8,1,1699.0,Vauxhall
56077.0,2014,1.2,,3800.0,Vauxhall
48548.0,2014,1.8,2,8495.0,SEAT
34475.0,2015,1.5,2,7495.0,Nissan
48470.0,2013,2.0,,8800.0,Mazda
47510.0,2011,2.0,,6450.0,Volvo
46500.0,2016,1.0,2,4795.0,Ford
108000.0,2008,1.2,6,2400.0,Fiat
27287.0,2009,2.0,4,3795.0,Ford
14394.0,2017,1.5,,8700.0,Mazda
50000.0,2010,1.4,,3350.0,Vauxhall
32994.0,2014,1.6,,7495.0,MINI
124682.0,2006,2.0,,3995.0,Volkswagen
43788.0,2013,1.2,,4500.0,Vauxhall
11044.0,2019,1.2,,7900.0,Hyundai
69500.0,2011,1.6,3,3695.0,MINI
42885.0,2015,1.6,2,6450.0,Vauxhall
35843.0,2018,1.2,,7000.0,Hyundai
74000.0,2011,1.0,2,1950.0,Citroen
69493.0,2013,2.2,1,9995.0,Toyota
29541.0,2018,2.0,,10400.0,SEAT
34389.0,2017,1.0,2,10150.0,SEAT
67000.0,2004,2.0,,3995.0,Toyota
28937.0,2017,1.2,2,7000.0,Fiat
28937.0,2017,1.2,2,7000.0,Fiat
29609.0,2016,1.6,2,8700.0,Vauxhall
27396.0,2017,1.4,2,6495.0,Vauxhall
32300.0,2013,1.6,2,5495.0,Citroen
19635.0,2017,1.0,1,7995.0,Hyundai
64000.0,2009,1.6,,2993.0,Citroen
35632.0,2016,1.2,1,6450.0,SEAT
58043.0,2015,1.0,3,4700.0,Volkswagen
63000.0,2008,1.0,,4295.0,Smart
118000.0,2013,2.0,,2990.0,Citroen
21558.0,2018,1.0,,6150.0,Dacia
159000.0,2010,1.6,,1350.0,Ford
32994.0,2014,1.6,,7495.0,MINI
35142.0,2017,1.2,,7190.0,Renault
73000.0,2011,1.4,3,3495.0,Vauxhall
121452.0,2007,2.4,1,950.0,Alfa Romeo
51802.0,2015,1.4,1,5400.0,Vauxhall
64517.0,2013,2.0,3,6500.0,SEAT
20623.0,2016,1.5,2,6995.0,Mazda
115000.0,2005,1.6,5,750.0,Volkswagen
74697.0,2010,2.4,4,8995.0,Volvo
34094.0,2017,1.6,,8900.0,Peugeot
56349.0,2016,1.4,,5600.0,Vauxhall
107499.0,2007,1.6,,795.0,Ford
45254.0,2016,1.0,,7350.0,Volkswagen
32994.0,2014,1.6,,7495.0,MINI
66000.0,2009,1.0,5,1700.0,Peugeot
155000.0,2008,1.5,5,795.0,Kia
42000.0,2015,1.2,1,5000.0,Vauxhall
59884.0,2017,1.0,,6400.0,Vauxhall
73246.0,2013,2.0,,10495.0,Renault
11818.0,2019,1.2,,9900.0,Hyundai
6332.0,2020,1.0,,13500.0,Hyundai
9913.0,2018,1.7,,12750.0,Hyundai
57000.0,2011,1.2,,2995.0,Renault
25404.0,2015,1.2,,6400.0,Peugeot
67000.0,2004,2.0,,3995.0,Toyota
26300.0,2016,1.2,1,7698.0,SEAT
32994.0,2014,1.6,,7495.0,MINI
35884.0,2017,1.6,1,7300.0,Fiat
149500.0,2015,1.6,2,3250.0,SEAT
12474.0,2018,1.5,,10450.0,Vauxhall
54000.0,2015,1.4,1,7300.0,Vauxhall
38036.0,2015,1.0,,6250.0,Volkswagen
20084.0,2017,1.0,,6550.0,Hyundai
56892.0,2017,1.2,,5700.0,Peugeot
80700.0,2008,2.0,3,3250.0,Volvo
12043.0,2019,1.5,1,21999.0,Mercedes-Benz
25497.0,2018,1.5,,13150.0,Volkswagen
21558.0,2018,1.0,,6150.0,Dacia
20704.0,2017,1.2,,12300.0,Nissan
56672.0,2013,1.0,,3250.0,Vauxhall
90000.0,2006,1.6,1,895.0,Ford
46897.0,2015,1.6,2,9800.0,BMW
27428.0,2015,1.2,,5600.0,Nissan
73531.0,2011,1.6,,2795.0,Renault
37500.0,2013,1.2,,4300.0,Citroen
99000.0,2006,1.4,,990.0,Volkswagen
98609.0,2010,1.2,3,1650.0,Nissan
72561.0,2007,1.6,,2695.0,MINI
46855.0,2015,1.5,2,9995.0,Nissan
42885.0,2015,1.6,2,6450.0,Vauxhall
56672.0,2013,1.0,,3250.0,Vauxhall
56892.0,2017,1.2,,5700.0,Peugeot
39800.0,2009,1.6,5,4790.0,MINI
15717.0,2017,1.2,,9200.0,Peugeot
26326.0,2017,1.5,,8990.0,Toyota
40452.0,2017,1.2,1,5499.0,Fiat
26740.0,2017,1.5,1,10950.0,BMW
38709.0,2014,1.6,,6400.0,Peugeot
21316.0,2018,1.2,,10700.0,Nissan
47306.0,2017,1.2,1,6650.0,Peugeot
45411.0,2014,1.4,,5150.0,SEAT
42199.0,2017,1.5,,13400.0,Ford
63000.0,2010,1.6,,3519.0,Ford
31387.0,2017,1.7,,11700.0,Kia
3580.0,2018,1.5,,13000.0,Ford
18000.0,2018,1.5,1,8954.0,Mazda
48313.0,2015,1.0,,5290.0,Toyota
23737.0,2019,2.2,1,17495.0,Mazda
13439.0,2019,1.4,,8550.0,Vauxhall
10333.0,2018,1.2,,8500.0,Hyundai
7343.0,2016,1.4,,7900.0,Vauxhall
16467.0,2016,1.2,,5900.0,Fiat
33823.0,2015,1.2,1,6800.0,Citroen
89300.0,2007,2.5,5,4200.0,BMW
10664.0,2019,1.4,,8900.0,Vauxhall
51802.0,2015,1.4,1,5400.0,Vauxhall
48324.0,2013,1.6,2,5600.0,Toyota
3580.0,2018,1.5,,13000.0,Ford
41000.0,2016,1.0,2,6995.0,Ford
24341.0,2016,1.4,,7000.0,Vauxhall
46195.0,2017,1.0,,6799.0,Nissan
22809.0,2017,1.4,2,7995.0,Vauxhall
113453.0,2011,1.6,3,1499.0,Peugeot
13300.0,2018,1.6,,11600.0,Hyundai
10830.0,2019,1.2,,7500.0,Hyundai
13663.0,2017,1.2,,6400.0,Fiat
10111.0,2019,1.0,,12300.0,Ford
30912.0,2016,1.2,,7050.0,Hyundai
51802.0,2015,1.4,1,5400.0,Vauxhall
56672.0,2013,1.0,,3250.0,Vauxhall
44385.0,2017,1.0,,6100.0,Hyundai
76000.0,2010,1.6,5,3200.0,Ford
42000.0,2009,1.4,,2999.0,Fiat
12648.0,2018,1.0,,6895.0,Hyundai
117000.0,2011,1.6,3,2350.0,Citroen
18708.0,2017,1.0,,6500.0,SKODA
24938.0,2017,1.5,,12400.0,MINI
34818.0,2018,1.6,,9248.0,Vauxhall
29449.0,2017,1.0,,6700.0,Hyundai
140710.0,2010,3.0,3,4990.0,Jeep
15925.0,2018,1.4,,8450.0,Vauxhall
44385.0,2017,1.0,,6100.0,Hyundai
13744.0,2018,1.2,,7400.0,Fiat
91600.0,2007,2.7,3,2500.0,Jaguar
35331.0,2017,1.0,1,7200.0,Ford
17824.0,2019,1.4,,8750.0,Vauxhall
53883.0,2010,1.4,4,3800.0,SEAT
5874.0,2018,1.0,,11200.0,Ford
35096.0,2018,1.2,,6700.0,Hyundai
45938.0,2017,2.0,1,10895.0,Toyota
41306.0,2017,1.0,,6800.0,Vauxhall
37500.0,2015,2.0,3,15895.0,Audi
7000.0,2018,1.0,,6800.0,Hyundai
13744.0,2018,1.2,,7400.0,Fiat
56672.0,2013,1.0,,3250.0,Vauxhall
8940.0,2019,1.6,,15899.0,Hyundai
75314.0,2008,1.6,,3495.0,Volvo
42000.0,2016,1.0,,4187.0,Suzuki
10.0,2017,2.2,1,13495.0,Mitsubishi
86000.0,2008,1.8,,2495.0,Honda
89837.0,2013,2.0,2,6495.0,Ford
43443.0,2017,1.6,2,7600.0,DS AUTOMOBILES
80998.0,2012,2.1,,7995.0,Mercedes-Benz
22500.0,2017,0.9,,6995.0,Dacia
22844.0,2017,1.5,,10990.0,MINI
51802.0,2015,1.4,1,5400.0,Vauxhall
20704.0,2017,1.2,,12300.0,Nissan
20704.0,2017,1.2,,12300.0,Nissan
88107.0,2008,1.6,2,1395.0,Ford
28090.0,2013,0.9,4,2995.0,Dacia
26859.0,2014,1.2,1,5950.0,Nissan
42451.0,2013,1.2,,3999.0,Fiat
72000.0,2010,1.4,4,3850.0,Volkswagen
13000.0,2017,1.0,,6100.0,Peugeot
89000.0,2009,1.2,4,1250.0,Hyundai
59322.0,2014,1.5,2,7490.0,Nissan
42803.0,2016,1.6,,4650.0,Citroen
28500.0,2018,2.1,,16700.0,Mercedes-Benz
71126.0,2008,1.1,2,1295.0,Mitsubishi
56892.0,2017,1.2,,5700.0,Peugeot
13744.0,2018,1.2,,7400.0,Fiat
24420.0,2018,1.0,,8282.0,Ford
22007.0,2017,1.4,,8690.0,Vauxhall
174000.0,2013,1.7,,1895.0,Vauxhall
32255.0,2004,1.3,2,995.0,Ford
44358.0,2017,1.5,,13250.0,Ford
40950.0,2016,1.2,1,10795.0,Nissan
51416.0,2015,1.2,,5550.0,Nissan
8356.0,2019,1.5,1,19500.0,BMW
89900.0,2010,1.8,7,1500.0,Ford
496867.0,2005,1.3,5,700.0,Ford
21558.0,2018,1.0,,6150.0,Dacia
13744.0,2018,1.2,,7400.0,Fiat
56892.0,2017,1.2,,5700.0,Peugeot
26171.0,2018,1.6,1,16500.0,Kia
35496.0,2017,1.6,,7850.0,Peugeot
146800.0,2008,1.8,4,3000.0,Audi
11771.0,2018,1.0,1,7490.0,Toyota
16563.0,2019,1.4,,10680.0,Vauxhall
99043.0,2017,1.4,1,4995.0,Hyundai
46567.0,2013,1.8,1,5500.0,Toyota
59046.0,2016,1.6,,10750.0,Nissan
63000.0,2015,1.4,3,7995.0,Abarth
33601.0,2017,1.4,1,6585.0,Vauxhall
16467.0,2016,1.2,,5900.0,Fiat
58695.0,2018,1.5,2,11150.0,Nissan
34750.0,2017,1.5,,11700.0,Nissan
37867.0,2018,1.0,,9000.0,Hyundai
18300.0,2015,1.2,,7450.0,Citroen
37500.0,2015,2.0,3,15895.0,Audi
44717.0,2014,1.6,,6845.0,Vauxhall
59046.0,2016,1.6,,10750.0,Nissan
59046.0,2016,1.6,,10750.0,Nissan
78000.0,2011,1.3,,2495.0,Vauxhall
89000.0,2007,2.0,5,1850.0,Volkswagen
29400.0,2015,1.2,,5200.0,Hyundai
61554.0,2015,1.8,,5600.0,Vauxhall
34925.0,2014,1.2,,5500.0,Vauxhall
75583.0,2006,1.9,3,2495.0,Vauxhall
70000.0,2005,1.6,,990.0,Ford
42353.0,2015,1.4,,6800.0,Hyundai
99000.0,2007,1.8,5,1825.0,Mercedes-Benz
116000.0,2008,2.0,5,3600.0,Honda
111000.0,2005,1.6,,1495.0,MINI
46567.0,2013,1.8,1,5500.0,Toyota
59046.0,2016,1.6,,10750.0,Nissan
57000.0,2018,1.5,1,12650.0,Nissan
29009.0,2017,1.8,1,14595.0,Toyota
47000.0,2014,1.7,4,6500.0,Kia
32071.0,2017,2.0,1,15695.0,Mazda
78000.0,1998,2.5,6,3800.0,BMW
30217.0,2018,1.0,,6750.0,Hyundai
66000.0,2011,1.4,2,3799.0,Hyundai
21000.0,2019,1.4,,8999.0,Vauxhall
18572.0,2018,1.5,1,9000.0,Renault
12381.0,2017,1.2,1,11995.0,Nissan
83098.0,2009,1.3,,1290.0,Mazda
23500.0,2017,1.4,,6350.0,Vauxhall
23500.0,2017,1.4,,6350.0,Vauxhall
26326.0,2017,1.5,,8990.0,Toyota
14584.0,2019,1.6,,15000.0,Hyundai
25056.0,2017,1.5,,12490.0,MINI
70000.0,2008,2.0,,5395.0,BMW
54414.0,2016,1.6,,6800.0,DS AUTOMOBILES
54947.0,2011,1.4,,5170.0,Volkswagen
28000.0,2017,1.2,,11650.0,Nissan
65000.0,2010,1.6,3,3295.0,Peugeot
30000.0,2016,2.0,2,19499.0,Mercedes-Benz
41162.0,2017,1.5,,9000.0,Renault
44000.0,2016,2.0,2,7750.0,Mazda
23068.0,2018,1.0,,5950.0,Vauxhall
59046.0,2016,1.6,,10750.0,Nissan
11162.0,2018,1.0,,6495.0,Toyota
25726.0,2017,1.2,1,10495.0,Nissan
15819.0,2019,1.5,1,11995.0,Mazda
53800.0,2008,1.8,,5950.0,Audi
94000.0,2015,1.6,2,4950.0,Vauxhall
70000.0,2014,1.4,,4650.0,Vauxhall
108000.0,2006,1.8,7,948.0,Dodge
53791.0,2014,2.0,1,12000.0,BMW
150000.0,2006,2.5,3,1515.0,BMW
24442.0,2012,2.0,1,8871.0,Kia
137098.0,2012,1.2,4,1500.0,Fiat
17798.0,2018,1.0,,9850.0,Volkswagen
46567.0,2013,1.8,1,5500.0,Toyota
48773.0,2017,1.6,,7400.0,Peugeot
32007.0,2017,1.4,,7600.0,Vauxhall
23102.0,2018,1.2,,9900.0,Peugeot
58181.0,2015,1.0,3,7495.0,Ford
45258.0,2010,1.4,4,2800.0,Kia
46000.0,2002,1.4,5,1495.0,Peugeot
28588.0,2015,1.2,,5795.0,Suzuki
65000.0,2007,1.3,4,3280.0,Mazda
31110.0,2016,1.6,2,11995.0,Nissan
40267.0,2012,1.4,,6500.0,Honda
120000.0,2009,1.9,,1690.0,Saab
62165.0,2011,1.2,,3150.0,Vauxhall
23500.0,2017,1.4,,6350.0,Vauxhall
36812.0,2016,1.6,,10300.0,Volkswagen
59919.0,2015,1.5,,6475.0,Mazda
26908.0,2017,1.5,,11900.0,Honda
7453.0,2018,1.2,,8255.0,Ford
143250.0,2011,2.0,3,2690.0,SKODA
38036.0,2015,1.0,,6300.0,Volkswagen
140710.0,2010,3.0,3,4990.0,Jeep
45573.0,2012,2.2,,6200.0,Vauxhall
38124.0,2015,2.0,,7400.0,Peugeot
34739.0,2017,1.7,,10250.0,Hyundai
111000.0,2005,1.6,,1495.0,MINI
37500.0,2013,1.2,,4300.0,Citroen
62165.0,2011,1.2,,3150.0,Vauxhall
59084.0,2007,3.2,6,7499.0,Alfa Romeo
22721.0,2015,1.2,,5900.0,Fiat
26859.0,2014,1.2,,5950.0,Nissan
7744.0,2018,1.2,,15150.0,Nissan
69000.0,2015,2.0,3,12000.0,BMW
11300.0,2017,1.5,,12200.0,MINI
70000.0,2010,1.3,,1795.0,Suzuki
14184.0,2016,1.2,,8200.0,Citroen
111000.0,2008,2.0,6,2900.0,BMW
51002.0,2016,1.4,,5350.0,Vauxhall
59046.0,2016,1.6,,10750.0,Nissan
78000.0,2004,1.1,,990.0,Hyundai
43274.0,2015,1.5,1,9990.0,MINI
42000.0,2009,1.4,,2999.0,Fiat
23191.0,2015,1.2,,4999.0,Fiat
14625.0,2019,1.4,,9149.0,Vauxhall
37327.0,2017,1.4,,7600.0,Vauxhall
57000.0,2008,1.0,,1995.0,Citroen
120000.0,2001,1.6,5,250.0,Renault
41948.0,2015,1.5,1,10495.0,Mercedes-Benz
34500.0,2015,1.0,,5050.0,Citroen
111000.0,2005,1.6,,1495.0,MINI
64654.0,2012,1.5,,7000.0,Nissan
59046.0,2016,1.6,,10750.0,Nissan
59316.0,2016,1.6,2,6800.0,Vauxhall
5.0,2020,1.0,,10999.0,Hyundai
78000.0,2006,1.6,,2200.0,BMW
69000.0,2014,2.1,,15995.0,Mercedes-Benz
81816.0,2014,1.6,3,5995.0,Citroen
227040.0,2012,2.0,3,6000.0,BMW
13535.0,2017,2.0,1,14750.0,BMW
24506.0,2014,1.2,2,8995.0,MINI
60418.0,2015,1.5,,7000.0,Renault
54974.0,2018,1.4,,6400.0,Vauxhall
19487.0,2018,1.4,,7050.0,Vauxhall
50163.0,2018,0.9,,7100.0,Renault
15519.0,2018,1.4,,7850.0,Vauxhall
80000.0,2007,1.4,,990.0,Vauxhall
45411.0,2014,1.4,,5150.0,SEAT
57971.0,2015,1.4,,5450.0,Vauxhall
53883.0,2010,1.4,4,3800.0,SEAT
25726.0,2017,1.2,1,10495.0,Nissan
12474.0,2018,1.5,,10450.0,Vauxhall
35843.0,2018,1.2,,7000.0,Hyundai
11305.0,2017,1.0,1,6990.0,Toyota
69500.0,2012,1.2,,2450.0,Nissan
86000.0,2009,1.6,2,1690.0,Kia
20265.0,2017,1.5,1,11750.0,MINI
43232.0,2018,1.2,2,9995.0,Renault
