mileage,manufactured-year,engine-size,owners,price,make,guid
66000.0,2014,1.2,3,6695.0,Volkswagen,3e3eba76-e43f-41f9-b5b5-7c86aec86632
60000.0,2005,2.0,5,2505.0,Saab,8fd45a8a-e9f0-4435-9a50-4db1e4ba4633
77622.0,2011,2.0,,3995.0,Vauxhall,e144e547-0deb-4800-9ff7-2678ce5827c8
64049.0,2013,1.4,5,4349.0,Vauxhall,3aa12f99-1431-4128-8984-c778aa680003
59412.0,2014,1.6,3,7415.0,Vauxhall,9e860fb7-d0a4-49a1-bcfd-150e8e0f069d
42000.0,2016,2.0,,8700.0,SKODA,21a74aca-f2ed-47c3-99e5-476812ee8749
64654.0,2012,1.5,,7000.0,Nissan,394e4896-8334-44d5-b7d9-c68426a7f15b
64062.0,2013,1.2,2,3990.0,Nissan,03a9b031-bed0-40d1-9d7c-2bc937a021ba
30242.0,2018,1.4,,6800.0,Vauxhall,22d8b115-f338-4875-94de-932f0a0d9450
43604.0,2016,1.4,1,5200.0,Vauxhall,91d67a39-2ffd-4935-8dd1-a42ebea5a0b8
61000.0,2013,1.5,2,3599.0,Renault,e37f5c51-19d0-44f8-9672-e07dca16c050
72000.0,2013,1.6,,5995.0,MINI,831541bf-ca55-4b34-ae80-d8e5d0bfe63d
13375.0,2018,1.5,1,10995.0,Nissan,94c918f3-c336-4244-b7c2-6886623b06d3
35600.0,2014,1.6,2,5700.0,SEAT,368c5478-3220-4b2a-8941-c7dc29bfa3cb
52200.0,2015,2.0,2,11995.0,BMW,3d3a5352-1e78-47ca-a651-50ea51dd8beb
59412.0,2014,1.6,3,7415.0,Vauxhall,012eb768-a524-400e-aada-0d49e01e4192
16500.0,2011,1.2,,5500.0,Vauxhall,5734406c-5f13-4d26-bffb-795c84168882
96000.0,2006,1.2,,1495.0,Vauxhall,d64a7a12-67d3-4512-a41a-2b5144b5bfbd
62297.0,2013,2.1,2,12995.0,Mercedes-Benz,8f451250-1bf7-45b1-b515-e4ad79ca3bf8
26666.0,2017,1.6,,12000.0,Hyundai,1a1dfa0f-b8a6-4e72-94a6-b7ff13a611f5
91422.0,1991,1.6,5,3800.0,Mazda,cce09caa-7e46-49be-8b8b-bfb9881a5728
17824.0,2019,1.4,,8850.0,Vauxhall,ef3a87b8-5a81-4924-bd05-28f94a0f1231
68477.0,2007,1.4,,1495.0,Peugeot,d4ba5ce6-aefd-4e23-b17a-d5fcc0266d71
53984.0,2014,1.6,,5395.0,Citroen,161c339f-c413-4ae0-abf2-71fcde0c923d
29002.0,2017,1.7,,12200.0,Hyundai,84f1003a-556b-4921-9e65-3dc8938b43f5
34851.0,2016,1.4,,6700.0,Vauxhall,cbf36e94-bc84-4047-b5da-9ab4a47138d4
75000.0,2010,1.6,,4500.0,Volkswagen,cc788cf2-22d5-429e-aa9f-42d5427844c7
17213.0,2014,1.2,,5400.0,Vauxhall,73193f6b-c25d-43bc-9f2f-d108f8f67c79
17798.0,2018,1.0,,9850.0,Volkswagen,288d956c-f6e2-4d96-a22b-6ea5706b11dd
43443.0,2017,1.6,2,7700.0,DS AUTOMOBILES,be2948d8-13cd-4f0b-a414-db06c8b752d1
73000.0,2011,1.0,2,1950.0,Citroen,10b68f76-9a60-4e7f-a3f5-fb53a416ce07
43458.0,2015,1.6,2,6900.0,Vauxhall,8f6cdb4d-a635-4516-b9e4-70a042af0746
28598.0,2015,2.1,2,17000.0,Mercedes-Benz,1b3ff713-3a80-49b7-806c-fc678f96a32e
69500.0,2012,1.2,,2450.0,Nissan,399628be-5e57-4678-bf47-caa356ada4f8
50599.0,2014,1.8,2,10500.0,Lexus,d8191378-1a5a-46d3-a598-faa24933b3b8
23360.0,2018,1.1,,7850.0,Ford,6880d9a2-dc24-430b-aa53-429cbc234f6f
17798.0,2018,1.0,,9850.0,Volkswagen,deec5311-9fe6-4369-95d6-345155c12470
16500.0,2011,1.2,,5500.0,Vauxhall,1f1ea05a-6fe7-4df1-b6fb-981324f8cb49
80000.0,2008,1.1,5,999.0,Kia,add8680f-267f-4615-9f52-55e13fae1b6c
22097.0,2017,1.6,2,8495.0,Vauxhall,040027c8-dec1-4744-ba13-ad37025f38a2
11488.0,2019,1.4,,9349.0,Vauxhall,4caa47aa-052f-4095-84cd-82e8335d2e3f
19416.0,2017,1.2,1,8850.0,MINI,8fae2c40-6630-4257-b3e8-faecda537b69
94648.0,2007,1.4,,2350.0,Fiat,397eaa84-be69-4a15-a337-0215069c737f
57500.0,2014,1.4,,5160.0,Vauxhall,8d869d97-ed4c-44e5-9343-cd3b17fac165
70000.0,2008,2.0,,5395.0,BMW,33523303-0d6a-4d06-8f38-9ac0429deb71
82894.0,2010,1.6,2,2395.0,Peugeot,4eb14ed5-0c41-4c2a-9929-39eea738c040
140000.0,2002,1.8,5,750.0,Volkswagen,a182035c-9ec7-41d8-8f9a-8e45d391b305
57924.0,2018,1.4,,8200.0,Vauxhall,8067a8fa-df72-4c69-8898-3748b97880b1
77622.0,2011,2.0,,3995.0,Vauxhall,f154516e-0099-4788-a420-d1a3ce941150
46567.0,2013,1.8,1,5500.0,Toyota,8e7bb92e-da3a-4798-98a4-75ea8e2067da
28865.0,2018,1.6,1,10400.0,Vauxhall,82644fdd-4ace-4e04-b652-f30e9e5e40a4
11044.0,2019,1.2,,7900.0,Hyundai,2ea5a848-2e9b-47b4-879f-af7d20c82cc2
65000.0,2006,1.6,,2895.0,MINI,1ccf5a1d-4ad2-4e29-b716-6793db60809e
81861.0,2013,1.6,3,3495.0,Vauxhall,6c36b62b-73d3-4b84-bc0f-aeae52ffb568
44000.0,2016,1.6,1,8000.0,Honda,7dfe6510-b856-47b7-99ea-3c2019d90afc
26523.0,2018,1.5,,18995.0,Mercedes-Benz,998bd228-7393-4fa3-a5d3-9655e58e2a8b
38000.0,2015,1.2,,4799.0,Fiat,af460e3f-61ee-499e-875d-bd7e73b35da5
35990.0,2017,1.0,,6650.0,Smart,8a6a8a12-b703-4c38-b9e8-20a7e29f1fe7
123000.0,2010,1.4,4,4000.0,Volkswagen,41e8e78c-740a-404a-b693-aff127582b28
72000.0,2011,1.6,5,2495.0,SEAT,a3187f5f-a0a5-43df-981a-a70f42d0abd4
48313.0,2015,1.0,,5290.0,Toyota,8b1fcdf7-3cff-4f2e-aeb0-f4f5e1b2dec4
117250.0,2012,1.8,,3995.0,Honda,e4f74856-7687-4c12-91b2-95d235a0d280
46567.0,2013,1.8,1,5500.0,Toyota,a7723ad1-aa31-4cb2-afd4-34ae2b0c2ead
59412.0,2014,1.6,3,7415.0,Vauxhall,f5ecfd25-2a34-40dd-ab5c-405e4f0ac4ac
54873.0,2017,2.5,2,11995.0,Hyundai,7504ae6c-0c47-407a-8a03-3fb5bfb96d7e
46412.0,2015,1.0,,6900.0,Ford,6dcf7157-556b-4d49-a47a-1c890d99cb69
60000.0,2006,1.5,6,1495.0,Renault,8dd02980-faaf-4e56-8e21-94dd6befbe44
28356.0,2017,1.2,,8950.0,Peugeot,4f1a6cb6-c21a-4402-bd43-be5c57c6c95c
110200.0,2004,2.0,5,1450.0,Toyota,7eec6b69-6b20-4f46-b651-0b8cbfecf64d
58291.0,2016,2.0,,11500.0,BMW,f1f4c10e-321e-439f-b601-0a41f3c7c229
64000.0,2011,2.0,3,4495.0,Vauxhall,e1c2d9a1-2714-4e73-bd6b-c3f090d1193c
23504.0,2017,1.6,,8600.0,Vauxhall,993eb94d-1ea4-4012-8de9-31c907c72f3c
57465.0,2015,2.0,3,9495.0,Volkswagen,0a909037-fa08-4c55-8a4a-2b193873bae4
83000.0,2006,1.2,3,2995.0,Fiat,ffe3f454-3a66-4f2d-ac8a-636bc814f23b
117250.0,2012,1.8,,3995.0,Honda,894a1278-9a87-4333-ab61-dd785df806f6
17798.0,2018,1.0,,9850.0,Volkswagen,0e65a288-3814-4054-bde7-da7605267a6e
17213.0,2014,1.2,,5400.0,Vauxhall,616885cc-9811-4543-bd92-074920af6cb9
74000.0,2011,1.6,5,4999.0,MINI,3dd7bd4f-7dd2-4b04-8658-b9d9df79a425
12024.0,2019,1.6,2,10495.0,Nissan,8db57e1d-434d-4821-bb33-22abb6338549
31070.0,2017,1.5,,10550.0,Nissan,f32ac4ef-e946-4e32-8854-73bcfdde42bb
111560.0,2006,1.2,2,995.0,Honda,c5298518-b51b-40ce-b839-c78eacca0f70
24060.0,2017,1.2,,12150.0,Nissan,469b9794-1d02-4463-a2e0-9795cd837b56
38709.0,2014,1.6,,6400.0,Peugeot,2ce538c1-b3c1-488d-9255-ff6134c9f53a
67642.0,2010,2.0,4,3250.0,Mercedes-Benz,1d9fa517-a045-42a8-b472-4016e72b2dbc
68316.0,2014,2.1,2,10795.0,Mercedes-Benz,920e60b8-4398-4e0f-9552-e9c3123fa536
76993.0,2012,1.2,2,2804.0,SEAT,19ebb250-6cb8-40cb-90d1-dad45f338aac
41306.0,2017,1.0,,6800.0,Vauxhall,db6deab5-1297-49d4-a433-b29b6a45313d
74949.0,2006,1.6,,1595.0,Ford,4c8f0cfe-3eec-43f7-9501-f64843cf65c4
28865.0,2018,1.6,1,10400.0,Vauxhall,4bf1bfc6-911a-437c-b324-5420de87cd4b
46419.0,2013,1.6,1,4850.0,Citroen,bf08b1b2-643a-4483-967c-41174fa35055
43196.0,2015,1.6,,6800.0,SKODA,9f9c1e62-c62e-4180-8e73-228f38248912
29400.0,2015,1.2,1,5200.0,Hyundai,c4620935-18fe-4a3a-84b5-d2a820f85dba
55500.0,2015,1.7,,7100.0,Hyundai,518fb295-7c26-4ae0-8071-4defe31ebd6a
6332.0,2020,1.0,,13500.0,Hyundai,77935a00-cb8e-4e52-b54a-45afe45775af
50300.0,2013,1.4,3,4450.0,SEAT,83cf1116-d71f-42a9-b6ba-9b125614c12b
56855.0,2016,1.5,,6050.0,Nissan,b40ee8fb-f859-4e9a-9ea5-62f9eb38a2f8
43184.0,2015,1.2,,6000.0,Peugeot,737155d0-e558-409e-b292-9fb20e15f689
73000.0,2011,1.4,3,3495.0,Vauxhall,86e238cb-8145-46d0-9d1b-7b3f7f252b93
115000.0,2005,1.6,4,995.0,Vauxhall,bcab7a8c-465b-46e9-89b3-24f00c00b828
33000.0,2016,1.0,2,6500.0,Suzuki,9f97c8cf-a33a-4935-b80e-a113f01ffb02
50000.0,2016,1.4,,5350.0,Vauxhall,c7502dde-49c2-43ba-a406-27d5bd50ce74
17213.0,2014,1.2,,5400.0,Vauxhall,0a6e8751-4f0f-4fe9-80de-ed472fc5bb3b
83900.0,2012,1.6,4,4495.0,Ford,ea200b73-cbe9-4342-bad4-105958c05819
95000.0,2011,1.4,2,2790.0,SEAT,7162cf42-7d6e-4606-848e-4a0f6f0270ae
29002.0,2017,1.7,,12200.0,Hyundai,a72cdc22-59cc-40fd-afd3-41549cc3ba08
43002.0,2012,1.0,,3550.0,Citroen,88f81a3e-2fb0-40b8-b5b4-b720f27305e0
47000.0,2014,1.25,3,4299.0,Ford,b4088701-6a3c-4a77-9ee2-b89eaa37b53b
34783.0,2019,1.4,,8500.0,Vauxhall,f40d4e98-98d9-40de-9886-60037584c2c3
12915.0,2017,2.0,,9400.0,DS AUTOMOBILES,b831dc8e-ceaf-4b07-b756-d474e00a5f59
22097.0,2017,1.6,2,8495.0,Vauxhall,6bcca9ea-6323-4bd8-91d0-cd6839cb4e5b
140325.0,2017,2.0,1,10415.0,Audi,c721291b-b967-4d0c-8fa6-4933e12e22d4
30754.0,2017,0.9,,8200.0,Renault,8399429c-b5a4-4a5f-b94d-d70c7237406a
74949.0,2006,1.6,,1595.0,Ford,b2cbc993-f464-4747-af71-b8720c91b80a
40000.0,2013,2.2,,6495.0,Mazda,f7b33f3e-2124-4da2-a442-ecafd9ab44d2
40000.0,2013,2.2,,6495.0,Mazda,91e7eaad-77c5-4145-a4f7-260d12efb48d
68250.0,2015,1.6,2,6999.0,Suzuki,b3400ad7-fa0f-4c61-8170-eccf92cc0d9e
18007.0,2017,1.0,,6050.0,Peugeot,3735d289-9058-4b43-8932-3bbe17047b80
78000.0,2011,1.3,,2495.0,Vauxhall,f8af342a-cf6f-464b-9e49-de1fc81cad0c
61291.0,2011,1.2,2,3022.0,Ford,e7fb4ace-d16c-46a7-8b9c-45901794b780
11095.0,2018,1.2,,8200.0,Ford,b97e68f6-7923-466d-b3d6-0aa9de7329c7
62297.0,2013,2.1,2,12995.0,Mercedes-Benz,52be0905-c649-497d-8172-07d5a5e3a3b9
26060.0,2019,1.4,,9500.0,Vauxhall,cc288099-9ead-4c62-a2cf-e45b4e3c19aa
31110.0,2016,1.6,2,11995.0,Nissan,8b229a10-1bc8-4f5f-b6be-cc68d585e0fd
59500.0,2011,1.6,,7100.0,MINI,69bcee9b-877c-4cd4-89f7-b42d88fef485
90000.0,2008,1.6,,1271.0,Citroen,faf6a717-94a7-4fa6-add6-cae925732b45
40000.0,2013,2.2,,6495.0,Mazda,24fccc3e-2227-4ca4-b7a5-a65e4fcba080
40000.0,2013,2.2,,6495.0,Mazda,0129bc05-d371-4bab-be81-0e47d743ba7b
1957.0,2020,1.0,,16800.0,Hyundai,a91ea3b0-f56d-4821-bb61-40b2442d4a4f
47510.0,2011,2.0,,6450.0,Volvo,a352e2cc-9222-47c1-a8fd-8969e86cfa85
21946.0,2016,1.2,,6750.0,Peugeot,719e3557-9390-4825-81f4-2087efd08b6f
71000.0,2000,1.4,4,749.0,Honda,79943140-b4df-4456-a5a8-6577e786d7cc
14845.0,2018,1.5,2,8995.0,Nissan,fe96e51c-e44c-438d-90bf-05994469604d
37000.0,2015,1.4,3,4900.0,Vauxhall,1e9a4977-ddda-4dc8-a07d-833d8e3544f8
19487.0,2017,1.0,,5600.0,Vauxhall,287caec0-9609-4740-8e3b-7d1c5542aafd
79078.0,2014,1.7,3,5795.0,Vauxhall,232a8270-72d9-4fbd-b049-2f4c38ecd1b2
14184.0,2016,1.2,,8100.0,Citroen,4ae3fbe1-1c19-4eef-b070-7bd0be5796e8
11508.0,2019,1.0,,9898.0,Vauxhall,7e1468bc-3e3f-40df-8fdc-84a898096bfc
90000.0,2008,1.6,,1271.0,Citroen,8ef681f1-02ef-4d1d-be89-1a134a29377b
40000.0,2013,2.2,,6495.0,Mazda,52f86f9e-44f6-44d6-bdaf-38b92111df3d
15925.0,2018,1.4,,8450.0,Vauxhall,d91e57f5-0bc4-46d5-adcc-e1dc91479c1e
76584.0,2015,1.4,,4450.0,Vauxhall,a6d07cab-850b-4d38-8327-bde23b02f873
27766.0,2018,0.9,1,9995.0,Nissan,e0de1b94-71b1-4385-9779-aa3c6317c0b4
88000.0,2005,3.5,5,4695.0,Chrysler,6ccfdf49-5510-4431-8fd8-6bc2d72da724
39401.0,2016,1.25,,6950.0,Ford,48e33bc8-301f-4974-9a53-383a38b0705c
43000.0,2016,1.0,,5450.0,Toyota,e7e672f1-b79e-4554-8883-bfdfa5e648ed
61688.0,2015,1.4,2,6950.0,Volkswagen,ed6a01d4-a050-4af1-937a-4a3a9bc35853
60773.0,2017,1.4,,6800.0,Vauxhall,d7c5cfce-3830-4fe5-8307-0ea83e59f1ff
44385.0,2017,1.0,,6100.0,Hyundai,1f2472b9-9416-4d24-a652-1304a572fca7
98000.0,2010,3.0,2,11999.0,Audi,adeec538-4d1d-4bab-b938-e9e07a6f6f9f
13466.0,2017,1.4,,9150.0,Vauxhall,e07fd985-517c-41a5-b4bf-414bc044dc09
80000.0,2007,1.4,,990.0,Vauxhall,1c3a346f-e172-4205-a6e8-a73bd82d12f0
15925.0,2018,1.4,,8450.0,Vauxhall,92bd3e05-7f8d-47af-a7c0-e4284a4466d6
66000.0,2014,1.2,,5295.0,SEAT,7ccbb21b-ec39-4fa9-9a25-0cdf598beabd
60026.0,2008,1.6,4,3150.0,MINI,02ccb8a5-5032-4fb1-b539-c771b963973d
19716.0,2018,1.5,1,10000.0,Mazda,88b17fc5-dfed-4643-879e-23cbaae1955a
58864.0,2015,2.0,1,10700.0,Jaguar,7113bd41-4486-4c1c-8873-1e102396dc13
27672.0,2017,1.4,,6800.0,Vauxhall,46060e9f-8932-493b-a61a-c31e4572ddf8
24442.0,2012,2.0,1,8871.0,Kia,be08afa9-61d6-488d-9b7a-fe2097a5313f
17084.0,2019,2.0,1,16900.0,Ford,54a38995-764f-470d-afa3-ecab5508e1ff
22412.0,2019,1.4,,10250.0,Vauxhall,181333a6-f16e-4626-af7d-44c81684c289
30858.0,2015,1.2,3,5904.0,Fiat,84b787d7-c27e-49a4-96b4-9968b7cb1065
14644.0,2019,1.2,,11500.0,Peugeot,11431c27-20ef-47ce-9538-814483eb2613
33990.0,2017,1.4,1,5950.0,Vauxhall,e9707a63-f16a-47e4-9bcf-39fe9937a120
111000.0,2008,2.0,6,2900.0,BMW,a962fd76-400c-4a4d-b147-27c473835831
66000.0,2014,1.2,,5295.0,SEAT,21df47b8-6ab5-4889-90c9-ce0f84163c9a
51802.0,2015,1.4,1,5400.0,Vauxhall,f05d457a-faa1-47a7-927e-e5580465ba35
28000.0,2013,1.6,,6995.0,MINI,bcb467f3-d414-4d25-b90d-40c903b6fa64
78000.0,1998,2.5,6,4200.0,BMW,866688ec-585a-4e40-9634-bfda4f52d619
53267.0,2015,1.5,,7990.0,MINI,2515d57e-a977-4299-9abf-68102ea5f1a0
146800.0,2008,1.8,4,3000.0,Audi,c34e5ed1-cfe5-4856-9223-183e5e85af9a
82000.0,2005,1.2,4,1000.0,Volkswagen,d6eec74c-a531-49a3-b10d-378afb608354
27985.0,2016,1.0,,9550.0,Ford,e01743b2-5e58-4e15-b327-335462ce7e2f
34500.0,2015,1.0,,5050.0,Citroen,089fee63-4234-4b34-9d1b-f47e020bc3f2
90500.0,2013,2.0,4,6200.0,BMW,aa8a83a1-5c02-42dd-826b-803528457fad
2885.0,2019,2.0,,16300.0,Mazda,786926c0-4bad-493f-bf11-e48ba99f5a8f
90000.0,2008,1.2,,1200.0,Volkswagen,f49b12b3-1949-4afe-9cad-8a4b020d0c4b
80000.0,2007,1.4,,990.0,Vauxhall,0d8bd40e-5419-43c9-a5f7-e41bcca14f27
23000.0,2015,1.2,1,5795.0,Renault,721a36ea-1b55-45fa-b94e-7b60c529ea3a
39215.0,2015,1.2,,7700.0,SEAT,3e41a7c0-d100-4360-ac9e-be3b05a62b59
66000.0,2011,1.4,2,3799.0,Hyundai,4b1d281a-9f89-4fc5-b8e6-bb734605752f
63000.0,2015,1.4,3,7995.0,Abarth,0baff4e3-6c08-4c46-832c-6df1c8b8a453
54489.0,2015,1.2,,5700.0,Hyundai,296965ea-89bb-4161-ad6f-63ba9511aa1b
64000.0,2011,2.0,3,4495.0,Vauxhall,a6f26eae-7ddb-4cd8-99c9-d23569d40e81
57000.0,2018,1.5,1,12500.0,Nissan,7244e692-ac05-441a-bf4b-152423acd654
95000.0,2008,5.5,2,8150.0,Mercedes-Benz,4a988c60-cec9-4ba3-9465-9a80d4c5604e
58291.0,2016,2.0,1,11400.0,BMW,2a3e48df-da95-4fff-8d5b-b4477dc8c08b
95000.0,2007,1.25,,999.0,Ford,217726d8-6ef6-4d7c-95df-d086de6eb5f6
80000.0,2007,1.4,,990.0,Vauxhall,0ea5e971-a2e1-467f-8e14-4c8f0e08cb56
39215.0,2015,1.2,,7700.0,SEAT,ae298d47-058d-44a2-a59b-ffcd64f36c10
51802.0,2015,1.4,1,5400.0,Vauxhall,4216e907-7192-4c20-8772-eacfda3c34c4
2334.0,2020,1.0,1,10695.0,Nissan,232dd900-d9d7-4890-846f-3438c2133299
55500.0,2014,1.6,1,5879.0,Peugeot,5c09c90d-e4c2-451c-b7d2-e00543999970
86159.0,2012,1.0,3,2999.0,Kia,572be465-265a-417b-86c0-b3d95f1c06e1
68000.0,2012,1.2,2,2999.0,Hyundai,1e621c3b-9b22-4a81-bc95-cd42dd560c96
30899.0,2014,1.2,,5350.0,Hyundai,2f0a4d38-b173-4dac-b14b-8b27dea915e2
13946.0,2018,0.9,,8695.0,Renault,07b4249d-7936-41af-8694-ecbda4e86e43
33281.0,2016,1.5,3,11790.0,Mercedes-Benz,2992dbb1-61b5-49a4-b515-a127464aa62a
12179.0,2018,1.0,,6700.0,Kia,8b6a5070-717b-4b28-9d80-fe9476a0c088
59418.0,2012,1.4,,4250.0,Vauxhall,f86df94b-4a27-4409-9f98-4b358a90f315
27500.0,2018,1.0,,10000.0,Hyundai,55768ebe-cc3c-4159-9db3-4fe854f31d9b
62000.0,2002,1.0,,991.0,Nissan,5b96d8bc-3821-46c0-9d2a-79842823a18b
51802.0,2015,1.4,1,5400.0,Vauxhall,2bfe1d40-29e4-4480-8566-1f2488df3723
66000.0,2014,1.2,,5295.0,SEAT,024b0437-7003-434a-83da-cd74c52292c8
28000.0,2017,1.6,,13450.0,Nissan,1759405f-2c19-4bdc-9eca-4c0450f75d50
9944.0,2017,1.0,2,5995.0,Volkswagen,42aeb6cc-8086-4198-906e-558cc4a4a010
39367.0,2017,1.6,,8100.0,Vauxhall,04a8fb12-0085-4191-9e18-9f8cf3abf53b
43237.0,2011,1.2,4,1200.0,Fiat,62e46e7e-c85b-4fc1-8004-749894caae8b
12962.0,2016,1.2,,8495.0,Nissan,375df141-1225-4321-b840-ce0616d883b5
28222.0,2015,1.25,,6800.0,Ford,b11a0865-46c2-4772-8bde-85a1c0f312a9
32865.0,2015,1.2,,5350.0,Fiat,766ec21b-bfa1-499c-ac5f-a04929957d55
81816.0,2014,1.6,3,5995.0,Citroen,4ac16a4d-4ad8-4091-8053-940996d3feed
55423.0,2010,1.4,2,4600.0,Volkswagen,26329e1d-af0f-43c6-9576-a5f151be6b65
144501.0,2004,2.0,,1495.0,Land Rover,8315fb76-f0a8-4124-aac0-95bfe08a7159
66000.0,2014,1.2,,5295.0,SEAT,83c71b8f-9baa-46ef-8d54-ecd6833365ee
21558.0,2018,1.0,,6150.0,Dacia,e9fe2c56-b105-4ed6-a3da-e97d6790aba2
20704.0,2017,1.2,,12300.0,Nissan,d3d57d0c-736a-443c-a425-f7d088bc8d0f
39897.0,2014,1.4,,5500.0,Vauxhall,d25f1bb6-f44c-4aae-b8d1-cdcd9869346d
14058.0,2018,1.4,2,8440.0,Vauxhall,abb19829-7185-456e-9d85-96853c06e501
50000.0,2011,1.2,1,3250.0,Vauxhall,3b2e297a-30a4-45b1-bd93-ca38c49c2356
38803.0,2014,1.2,,4950.0,Vauxhall,c8753cc2-f91a-4adc-b652-03ae6ae4e812
26514.0,2017,1.0,,5450.0,Citroen,366b52c6-751a-4e58-bd58-d7f66b67ecd2
40000.0,2008,1.25,,2650.0,Ford,8d33f2cd-2e17-4b89-9f88-6e366c7c9a90
15290.0,2018,0.9,,8795.0,Nissan,d85426e3-ebe6-43cb-9d59-4cd2f379fda6
3325.0,2020,1.0,1,12995.0,Nissan,614d4e7a-1289-4296-9283-2f09b288e403
90100.0,2005,2.0,3,1345.0,Citroen,d8e090ee-8211-424d-82d6-0ad7b5f9dabd
80000.0,2007,1.4,,990.0,Vauxhall,ff406c61-1252-4467-8fea-420fc40b7d02
21558.0,2018,1.0,,6150.0,Dacia,b7f8a09a-ee23-4f70-9ea5-64aa2e25f5a0
45001.0,2016,1.4,,6700.0,Vauxhall,ce80f5e5-dfff-4144-a1bb-380d0ee20525
43708.0,2015,1.0,,4500.0,Vauxhall,7e82ea9d-4839-4910-8cca-1611ef53ebf1
60056.0,2013,2.0,2,8195.0,SEAT,0bc01896-ca67-4e44-bfe4-5973da37113c
70000.0,2010,1.3,,1795.0,Suzuki,678e06d5-1d90-4be0-abfd-a6b5ef1d8b07
23147.0,2016,0.9,2,7495.0,Renault,c78b4137-1a01-456b-b675-a91578ca484d
29114.0,2018,2.0,1,18500.0,Mitsubishi,d773611f-ab5b-4ebd-9728-da8cb1f3ab15
27309.0,2012,1.2,2,4500.0,Fiat,8d11f4d3-c1c2-4c83-9a92-2ace345ddcfa
25426.0,2016,1.7,,10800.0,Hyundai,3d8a23e2-7ceb-41a1-ac19-3ae9a408c47c
63000.0,2012,1.6,,3999.0,Citroen,53c6b859-bf2f-41e9-a30e-1077e281d5ea
29000.0,2015,2.2,2,8440.0,Infiniti,4168fbd7-9275-4618-860f-1e207bd25751
55115.0,2017,1.5,1,10600.0,Nissan,a30697d3-c101-476e-bfa4-f8ec419efd3c
46567.0,2013,1.8,1,5500.0,Toyota,938aba7a-e25c-4a18-b947-7b9ba08123e0
45573.0,2012,2.2,,6150.0,Vauxhall,66fa8b1c-80ea-40be-a17b-4b6f1e88b5b6
64654.0,2012,1.5,5,7000.0,Nissan,585ba0df-02b1-40d7-a682-0555b216b7d0
48324.0,2013,1.6,2,5600.0,Toyota,3a5f71f0-9f8e-4ee3-bb83-92ceb07be9c2
6540.0,2018,1.5,,11995.0,Toyota,5d5e6dce-5313-4971-9860-d4f055adae63
25726.0,2017,1.2,1,10495.0,Nissan,18868253-29ac-4ed1-988e-9dede35c6f91
13744.0,2018,1.2,,7400.0,Fiat,3674c6ba-d8e7-4b0d-83db-181bd86296ff
61500.0,2012,2.1,1,12995.0,Mercedes-Benz,05e582a5-6671-4fd2-99a2-39d54ada269e
42937.0,2013,1.4,1,7995.0,Volkswagen,043b12c6-cdc3-4a60-bc82-63f8ac4118a7
26045.0,2017,1.2,1,8495.0,Suzuki,b2a7184b-2d5d-4fff-b2be-54682eeccf05
100000.0,2007,1.8,3,1690.0,Ford,f61b60ef-a917-4ee7-a245-43c124640e3d
54414.0,2016,1.6,,6750.0,DS AUTOMOBILES,4708bace-816c-4869-aa65-d67de9b9deee
46847.0,2014,1.0,,4800.0,Hyundai,20904292-cf19-4e02-8faf-0cbe40427f2c
63000.0,2010,1.6,,3519.0,Ford,b706b9c7-bf1f-412c-8722-5e1e95038309
18300.0,2015,1.2,1,7450.0,Citroen,a8039266-4483-44fd-a9ed-ad066582ee3d
45573.0,2012,2.2,,6150.0,Vauxhall,b91dd740-252a-4b0f-96e3-7fa1cd23f211
37000.0,2011,1.4,3,2295.0,Peugeot,05af034f-c809-493a-87a5-d7054e6d28e3
52200.0,2015,2.0,2,11995.0,BMW,cc3797e6-17f5-4ec4-b55e-44076f5529e9
54048.0,2018,1.0,,10450.0,Audi,f64d6db0-b289-4177-a400-4347b3c57f04
44000.0,2016,1.6,,7900.0,Honda,a289267d-f79e-4417-8c5a-9da59aa7b29c
49859.0,2016,2.0,,9043.0,Ford,a16bee75-54b0-46a8-a2c0-695c42dcd0ca
73000.0,2011,1.8,,2995.0,Vauxhall,23f23eae-6f7c-4e8c-8451-6840b7261566
20002.0,2018,1.25,1,8250.0,Kia,cf30866f-a5e7-4834-8a93-9b29e6c47f25
52000.0,2016,1.25,,5800.0,Ford,20c76b6b-fc0f-485e-b14c-62b7156c41ac
27000.0,2018,0.9,,8700.0,Renault,7d02b49d-7f5f-4354-8569-f7bc5c32025c
72000.0,2013,1.6,,5995.0,MINI,bdb9ccbb-e0fb-4d20-9df7-ce9a7a4df2c2
21558.0,2018,1.0,,6150.0,Dacia,cd3a4759-4924-408d-bd1c-2f2f98b0cc9b
45573.0,2012,2.2,,6150.0,Vauxhall,ec9bd698-ffed-4dab-af3b-97466de45253
45573.0,2012,2.2,,6150.0,Vauxhall,b414be5a-dc16-4f26-b415-c2abe636e050
25305.0,2018,1.5,,13600.0,Nissan,43bcee5e-a0ee-4980-94c6-dc810926faed
133070.0,2005,1.6,4,2495.0,MINI,1f244981-f0cf-47c7-af04-d9f21abf4f37
50271.0,2015,2.0,2,13995.0,Audi,42bf9be1-5544-484e-9f58-9f533f1be11b
18021.0,2018,1.2,,10100.0,Vauxhall,0b892cb3-e92f-4059-ac80-813a1b8b3244
81703.0,2008,1.2,,1495.0,Vauxhall,c90d212a-7040-4ef5-8916-571e087bde03
